logged_at,run_date,model,market,direction,kalshi_cents,model_pct,edge_cents,gdpnow,trade_entered,notes,market_type,inefficiency_type,market_ticker,price_24h_later,actual_outcome,brier_score,log_loss,p_yes_model
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Uzbekistan vs Colombia -- Draw wins,YES,8.5,21.9,13.4,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Uzbekistan vs Colombia -- Colombia wins,NO,9.5,40.3,30.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Canada vs Qatar -- Qatar wins,YES,8.5,20.0,11.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Canada vs Qatar -- Canada wins,NO,24.5,42.6,18.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Switzerlan vs Bosnia -- Switzerland wins,NO,37.5,53.5,16.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Switzerlan vs Bosnia -- Bosnia wins,YES,14.5,25.1,10.6,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Mexico vs South Kore -- Mexico wins,NO,52.5,62.1,9.6,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Mexico vs South Kore -- South Korea wins,YES,23.5,32.7,9.2,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,United Sta vs Australia -- United States wins,NO,38.5,56.4,17.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.318096,0.830113,0.436
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,United Sta vs Australia -- Australia wins,YES,18.5,27.6,9.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.076176,0.322964,0.276
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Belgium vs Iran -- Draw wins,YES,19.5,27.9,8.4,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.519841,1.276543,0.279
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Belgium vs Iran -- Iran wins,YES,11.5,23.4,11.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.054756,0.266573,0.234
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Belgium vs Iran -- Belgium wins,NO,31.5,51.3,19.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.237169,0.667479,0.487
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Spain vs Saudi Arab -- Spain wins,NO,11.5,22.5,11.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.050625,0.254892,0.775
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Tunisia vs Japan -- Tunisia wins,YES,13.5,24.7,11.2,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.061009,0.28369,0.247
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Tunisia vs Japan -- Japan wins,NO,35.5,53.0,17.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.2809,0.755023,0.47
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,France vs Iraq -- France wins,NO,10.5,23.0,12.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.0529,0.261365,0.77
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Norway vs Senegal -- Norway wins,NO,58.5,66.5,8.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.442225,1.093625,0.335
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,England vs Ghana -- Ghana wins,YES,7.5,15.5,8.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.024025,0.168419,0.155
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,England vs Ghana -- England wins,NO,21.5,36.0,14.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.4096,1.021651,0.64
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Portugal vs Uzbekistan -- Portugal wins,NO,18.5,32.0,13.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.4624,1.139434,0.68
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Bosnia vs Qatar -- Bosnia wins,NO,38.5,48.3,9.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.233289,0.659712,0.517
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Czechia vs Mexico -- Mexico wins,NO,46.0,58.3,12.3,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.339889,0.874669,0.417
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Czechia vs Mexico -- Czechia wins,YES,19.5,29.2,9.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.085264,0.345311,0.292
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Morocco vs Haiti -- Morocco wins,YES,75.5,87.8,12.3,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.014884,0.130109,0.878
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,South Afri vs South Kore -- South Korea wins,NO,37.5,47.8,10.3,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Ecuador vs Germany -- Germany wins,NO,41.5,52.2,10.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Paraguay vs Australia -- Paraguay wins,NO,56.5,67.6,11.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.104976,0.391562,0.324
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Paraguay vs Australia -- Australia wins,YES,27.5,38.2,10.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.145924,0.481267,0.382
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Tunisia vs Netherland -- Tunisia wins,YES,9.5,19.4,9.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Tunisia vs Netherland -- Netherlands wins,NO,24.5,41.9,17.4,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Cape Verde vs Saudi Arab -- Saudi Arabia wins,NO,58.5,67.2,8.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Egypt vs Iran -- Iran wins,YES,24.5,38.2,13.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.145924,0.481267,0.382
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Egypt vs Iran -- Egypt wins,NO,53.5,67.6,14.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.104976,0.391562,0.324
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Senegal vs Iraq -- Senegal wins,NO,26.5,40.2,13.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.161604,0.514165,0.598
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Senegal vs Iraq -- Iraq wins,YES,9.5,18.3,8.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.033489,0.202116,0.183
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,Uruguay vs Spain -- Spain wins,NO,36.5,50.0,13.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-17 22:40:10 CT,2026-06-17,SOCCER_GAME,DR Congo vs Uzbekistan -- DR Congo wins,NO,54.5,65.9,11.4,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,GDP,GDP > 2.5%,YES,44.5,67.3,22.8,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,48.5,,,,
2026-06-18 07:00:04 CT,2026-06-18,GDP,GDP > 2.0%,YES,70.0,80.6,10.6,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,70.0,,,,
2026-06-18 07:00:04 CT,2026-06-18,GDP,GDP > 3.0%,YES,34.0,51.3,17.3,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.0,32.5,,,,
2026-06-18 07:00:04 CT,2026-06-18,GDP,GDP > 3.5%,YES,14.5,35.0,20.5,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,18.5,,,,
2026-06-18 07:00:04 CT,2026-06-18,GDP,GDP > 4.0%,YES,5.0,21.1,16.1,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T4.0,5.0,,,,
2026-06-18 07:00:04 CT,2026-06-18,BTC,BTC>$100k Dec31,NO,79.5,89.2,9.7,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,BTC,BTC<$50k Dec31,NO,49.5,63.3,13.8,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,BTC,BTC<$55k Dec31,NO,33.5,54.8,21.3,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,BTC,BTC<$45k Dec31,NO,63.5,71.8,8.3,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,FED,Fed cuts 0x 2026,NO,19.4,39.3,19.9,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,FED,Fed cuts 1x 2026,NO,80.3,94.4,14.1,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Canada vs Qatar -- Qatar wins,YES,8.5,20.0,11.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Canada vs Qatar -- Canada wins,NO,24.5,42.6,18.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Switzerlan vs Bosnia -- Switzerland wins,NO,37.5,53.5,16.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Switzerlan vs Bosnia -- Bosnia wins,YES,14.5,25.1,10.6,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Mexico vs South Kore -- Mexico wins,NO,52.5,62.1,9.6,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Mexico vs South Kore -- South Korea wins,YES,23.5,32.7,9.2,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,United Sta vs Australia -- United States wins,NO,38.5,56.4,17.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.318096,0.830113,0.436
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,United Sta vs Australia -- Australia wins,YES,17.5,27.6,10.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.076176,0.322964,0.276
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Belgium vs Iran -- Draw wins,YES,19.5,27.9,8.4,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.519841,1.276543,0.279
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Belgium vs Iran -- Iran wins,YES,11.5,23.4,11.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.054756,0.266573,0.234
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Belgium vs Iran -- Belgium wins,NO,31.5,51.3,19.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.237169,0.667479,0.487
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Spain vs Saudi Arab -- Spain wins,NO,11.5,22.5,11.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.050625,0.254892,0.775
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Tunisia vs Japan -- Tunisia wins,YES,13.5,24.7,11.2,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.061009,0.28369,0.247
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Tunisia vs Japan -- Japan wins,NO,35.5,53.0,17.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.2809,0.755023,0.47
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,France vs Iraq -- France wins,NO,10.5,23.0,12.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.0529,0.261365,0.77
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Norway vs Senegal -- Norway wins,NO,57.5,66.5,9.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.442225,1.093625,0.335
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,England vs Ghana -- Ghana wins,YES,6.5,15.5,9.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.024025,0.168419,0.155
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,England vs Ghana -- England wins,NO,20.5,36.0,15.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.4096,1.021651,0.64
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Portugal vs Uzbekistan -- Portugal wins,NO,18.5,32.0,13.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.4624,1.139434,0.68
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Bosnia vs Qatar -- Bosnia wins,NO,38.5,48.3,9.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.233289,0.659712,0.517
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Czechia vs Mexico -- Mexico wins,NO,45.5,58.3,12.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.339889,0.874669,0.417
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Czechia vs Mexico -- Czechia wins,YES,19.5,29.2,9.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.085264,0.345311,0.292
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Morocco vs Haiti -- Morocco wins,YES,75.5,87.8,12.3,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.014884,0.130109,0.878
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,South Afri vs South Kore -- South Korea wins,NO,37.5,47.8,10.3,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Ecuador vs Germany -- Germany wins,NO,41.5,52.2,10.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Paraguay vs Australia -- Paraguay wins,NO,56.5,67.6,11.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.104976,0.391562,0.324
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Paraguay vs Australia -- Australia wins,YES,28.5,38.2,9.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.145924,0.481267,0.382
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Tunisia vs Netherland -- Tunisia wins,YES,9.5,19.4,9.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Tunisia vs Netherland -- Netherlands wins,NO,24.5,41.9,17.4,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Egypt vs Iran -- Iran wins,YES,24.5,38.2,13.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.145924,0.481267,0.382
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Egypt vs Iran -- Egypt wins,NO,53.5,67.6,14.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.104976,0.391562,0.324
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Senegal vs Iraq -- Senegal wins,NO,27.5,40.2,12.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.161604,0.514165,0.598
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Senegal vs Iraq -- Iraq wins,YES,9.5,18.3,8.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.033489,0.202116,0.183
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,Uruguay vs Spain -- Spain wins,NO,36.5,50.0,13.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 07:00:04 CT,2026-06-18,SOCCER_GAME,DR Congo vs Uzbekistan -- DR Congo wins,NO,54.5,65.9,11.4,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-18 21:00:01 CT,2026-06-18,GDP,GDP > 2.5%,YES,47.5,67.3,19.8,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,48.5,,,,
2026-06-18 21:00:01 CT,2026-06-18,GDP,GDP > 2.0%,YES,70.0,80.6,10.6,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,70.0,,,,
2026-06-18 21:00:01 CT,2026-06-18,GDP,GDP > 3.0%,YES,32.0,51.3,19.3,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.0,32.5,,,,
2026-06-18 21:00:01 CT,2026-06-18,GDP,GDP > 3.5%,YES,19.0,35.0,16.0,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,18.5,,,,
2026-06-18 21:00:01 CT,2026-06-18,GDP,GDP > 4.0%,YES,5.0,21.1,16.1,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T4.0,5.0,,,,
2026-06-18 21:00:01 CT,2026-06-18,FED,Fed cuts 1x 2026,NO,82.8,94.4,11.5,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,GDP,GDP > 2.5%,YES,48.5,67.3,18.8,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,47.5,,,,
2026-06-19 07:00:04 CT,2026-06-19,GDP,GDP > 2.0%,YES,70.0,80.6,10.6,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,70.0,,,,
2026-06-19 07:00:04 CT,2026-06-19,GDP,GDP > 3.0%,YES,32.5,51.3,18.8,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.0,32.5,,,,
2026-06-19 07:00:04 CT,2026-06-19,GDP,GDP > 3.5%,YES,18.5,35.0,16.5,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,19.0,,,,
2026-06-19 07:00:04 CT,2026-06-19,GDP,GDP > 4.0%,YES,5.0,21.1,16.1,3.0377,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T4.0,9.5,,,,
2026-06-19 07:00:04 CT,2026-06-19,BTC,BTC>$100k Dec31,NO,81.5,90.1,8.6,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,BTC,BTC<$50k Dec31,NO,39.5,61.5,22.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,BTC,BTC<$55k Dec31,NO,27.5,53.0,25.5,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,BTC,BTC<$40k Dec31,NO,70.5,78.9,8.4,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,BTC,BTC<$45k Dec31,NO,58.5,70.3,11.8,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,FED,Fed cuts 1x 2026,NO,83.2,94.4,11.3,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,WC_WINNER,France wins WC,NO,81.2,92.0,10.8,,FALSE,,WORLD_CUP_WINNER,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Scotland vs Morocco -- Scotland wins,YES,16.5,25.5,9.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.065025,0.294371,0.255
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Scotland vs Morocco -- Morocco wins,NO,43.5,54.0,10.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.2916,0.776529,0.46
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,United Sta vs Australia -- United States wins,NO,38.5,59.4,20.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.352836,0.901402,0.406
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,United Sta vs Australia -- Australia wins,YES,17.5,30.2,12.7,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.091204,0.359536,0.302
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Germany vs Ivory Coas -- Germany wins,NO,35.5,44.0,8.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Belgium vs Iran -- Iran wins,YES,12.5,23.4,10.9,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.054756,0.266573,0.234
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Belgium vs Iran -- Belgium wins,NO,32.5,51.3,18.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.237169,0.667479,0.487
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Spain vs Saudi Arab -- Spain wins,NO,11.5,21.5,10.0,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.046225,0.242072,0.785
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,New Zealan vs Egypt -- Egypt wins,YES,60.5,69.1,8.6,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.095481,0.369615,0.691
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,France vs Iraq -- Draw wins,YES,7.5,15.6,8.1,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.024336,0.169603,0.156
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,France vs Iraq -- France wins,NO,10.5,24.8,14.3,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.061504,0.285019,0.752
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,England vs Ghana -- Ghana wins,YES,6.5,15.7,9.2,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.024649,0.170788,0.157
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,England vs Ghana -- England wins,NO,19.5,36.3,16.8,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.405769,1.013352,0.637
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Panama vs Croatia -- Draw wins,NO,76.5,84.8,8.3,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.023104,0.164875,0.152
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Panama vs Croatia -- Croatia wins,YES,63.5,76.1,12.6,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.057121,0.273122,0.761
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Portugal vs Uzbekistan -- Uzbekistan wins,YES,5.5,13.7,8.2,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.018769,0.147341,0.137
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Portugal vs Uzbekistan -- Portugal wins,NO,18.5,33.0,14.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,1,0.4489,1.108663,0.67
2026-06-19 07:00:04 CT,2026-06-19,SOCCER_GAME,Bosnia vs Qatar -- Draw wins,YES,18.5,27.0,8.5,,FALSE,,WORLD_CUP_GAME,MODEL_DIVERGENCE,,no_ticker,0,0.0729,0.314711,0.27
